comment_id,video_id,parent_id,is_reply,author,text,likes,published_at,updated_at,reply_count
UgzVsWI4fxzjEmz9--d4AaABAg,kn0IZelsCoM,,False,@ahmadjan7029,Changed my mind about Waqar Zaka❤️,0,2022-03-07T21:00:21Z,2022-03-07T21:00:21Z,0
UgyqwnOC1lbLtuLyuGN4AaABAg,kn0IZelsCoM,,False,@trynottolaughshorts4883,Inho ny is video me jis Real player film ki bat kiii woh dekhi kisi ny,0,2022-03-07T16:20:38Z,2022-03-07T16:20:38Z,0
UgygU0wcFINrn7Aca7R4AaABAg,kn0IZelsCoM,,False,@PakARMY-iv9yi,Sir Hisham sarwar is a great man as compare to azad chaiwala,0,2022-03-06T12:30:25Z,2022-03-06T12:30:25Z,0
UgzzrKws5AU0oiQThjl4AaABAg,kn0IZelsCoM,,False,@harold6519,"Great content. As a beginner, a good broker is required to handle trade unpredictabilities for good profits turn out . I recommend to all newbies my broker Mr Ralph Walker. His trader-friendly approach and sincerity stand him out as the best. give him a try.",0,2022-03-05T14:37:30Z,2022-03-05T14:37:30Z,0
UgyVJyEXOhqUQoyDbyR4AaABAg,kn0IZelsCoM,,False,@bhavishtv5196,Mashaallah,0,2022-02-25T23:16:35Z,2022-02-25T23:16:35Z,0
UgzUZwEscgfPyQhCUDx4AaABAg,kn0IZelsCoM,,False,@patriciahenry9649,Hello I'm new to bitcoin trade and i have been making few loses in the market but i see a lot of people earning from it can someone tell me what I'm doing wrong,117,2022-02-22T20:25:54Z,2022-02-22T20:25:54Z,15
UgzUZwEscgfPyQhCUDx4AaABAg.9YlFgRTllZH9YlIXwPhUDX,kn0IZelsCoM,UgzUZwEscgfPyQhCUDx4AaABAg,True,@caitlin8886,@C Larry Siyon T The most common mistake I see new investors make is rushing Into cryptocurrency without any guidance.,0,2022-02-22T20:50:49Z,2022-02-22T20:50:49Z,0
UgzUZwEscgfPyQhCUDx4AaABAg.9YlFgRTllZH9YlJHA92kqM,kn0IZelsCoM,UgzUZwEscgfPyQhCUDx4AaABAg,True,@caitlin8886,"@Godwin David Exactly, the trick is to diversify your investment, don't panic when everyone else is and invest consistently.",0,2022-02-22T20:57:16Z,2022-02-22T20:57:16Z,0
UgzUZwEscgfPyQhCUDx4AaABAg.9YlFgRTllZH9YlJ_9wg-xT,kn0IZelsCoM,UgzUZwEscgfPyQhCUDx4AaABAg,True,@ambrosegonyize8503,@Godwin David You've just said it all without reasonable doubt people are really making a lot of money from it,0,2022-02-22T20:59:51Z,2022-02-22T20:59:51Z,0
UgzUZwEscgfPyQhCUDx4AaABAg.9YlFgRTllZH9YlJa3ax3I3,kn0IZelsCoM,UgzUZwEscgfPyQhCUDx4AaABAg,True,@ambrosegonyize8503,"I know I'm blessed because I wouldn't have met someone who is spectacular as Expert Mrs Grace she's real and pure heart business woman have ever seen, she's the best.",0,2022-02-22T20:59:59Z,2022-02-22T20:59:59Z,0
UgzUZwEscgfPyQhCUDx4AaABAg.9YlFgRTllZH9YlL1n2wCCC,kn0IZelsCoM,UgzUZwEscgfPyQhCUDx4AaABAg,True,@caitlin8886,@Grills Webber No doubt Mrs Grace helped me recover all I've lost trading by myself and my life has changed for good and better.,0,2022-02-22T21:12:38Z,2022-02-22T21:12:38Z,0
UgzOseymOv5w0qaLvGV4AaABAg,kn0IZelsCoM,,False,@HamzaKhan-sx1ls,"Hi,
Can anyone send me Waqar zakka official group link.",0,2022-02-22T06:49:50Z,2022-02-22T06:49:50Z,0
UgySqk0Sqg6F21BV6mx4AaABAg,kn0IZelsCoM,,False,@speedy835-p5w,V/Good debate,0,2022-02-15T17:39:45Z,2022-02-15T17:39:45Z,0
Ugw2KCzwt-FBkTHdaC54AaABAg,kn0IZelsCoM,,False,@shaukatmehmood4303,Chup ho jao chorey k bachey,0,2022-02-14T15:37:01Z,2022-02-14T15:37:01Z,0
UgxjeR3ktWScdchFmsx4AaABAg,kn0IZelsCoM,,False,@haroonbaig5674,Matlab ye k business na kro...srf pesa kamao...Zaka sahab Nestle..pepsi..lays..lux shampo...even water..muller n phips..etc ye tumarey mulk se kama rahey han...ap logon ko btarahey ho...business na kro...computer par bethey roho...joa khelo.,0,2022-02-12T19:29:28Z,2022-02-12T19:29:28Z,0
UgxfTRXcvr0QpjyA0SF4AaABAg,kn0IZelsCoM,,False,@AbdullahGamer68444,Waiting for 2nd part,0,2022-02-12T17:27:30Z,2022-02-12T17:27:30Z,0
UgwQ0b7ODsTT0fzHzWp4AaABAg,kn0IZelsCoM,,False,@mdarifali7053,Ab ye Haram nahi hai,0,2022-02-09T17:22:46Z,2022-02-09T17:22:46Z,0
Ugy2bQz4mgVoCReFfk94AaABAg,kn0IZelsCoM,,False,@aft3137,بھاٸی صاحب پہلے حلال اور حرام کے مسٸلے سے تو باہر نکلیں۔,0,2022-02-07T20:31:01Z,2022-02-07T20:31:01Z,0
Ugz3dJ0u7RzzNDB2jEt4AaABAg,kn0IZelsCoM,,False,@musicloverhasan,"Bht achi or onchi Soch ha is bandy ki, Stay blessed Waqar",0,2022-02-07T19:58:02Z,2022-02-07T19:58:02Z,0
UgySadrCUoSyPsjZJaV4AaABAg,kn0IZelsCoM,,False,@mianhussainahmad4565,Which Movie Waqar Zaka Mentioned?,0,2022-02-06T11:27:21Z,2022-02-06T11:27:29Z,0
UgwtG2SdZ1PalnErUd94AaABAg,kn0IZelsCoM,,False,@mrmmmixture9797,Me kahon ga wagar zaka wo jo barma gaya ta itne sakt halat me bhai us din se dil me utar gehe ho ap respect for waqar bhai👍😇,0,2022-02-06T09:36:50Z,2022-02-06T09:37:18Z,0
UgyU-BInSQSR1p4uJfF4AaABAg,kn0IZelsCoM,,False,@cafahadimtiaz7997,But in your previous vid u were telling that forex is haram and is prohibited in islam and here u r speaking nonsense and teaching us about crypto. Unfortunately I should have known before that everyone speaks about the thing of which they r benefited 🥺,0,2022-02-01T21:38:14Z,2022-02-01T21:38:14Z,0
UgwiNnCb3mqgc1-T5614AaABAg,kn0IZelsCoM,,False,@shitlaws,They both are my fav person in Pakistan...,0,2022-01-29T06:29:50Z,2022-01-29T06:29:50Z,0
UgzPUYKLSHgf2lXX4Gx4AaABAg,kn0IZelsCoM,,False,@shitlaws,He is telling so truth...,0,2022-01-29T06:28:50Z,2022-01-29T06:28:50Z,0
Ugxl6RUeWEqaM9lM7SF4AaABAg,kn0IZelsCoM,,False,@shitlaws,Azad town near bahria town😁😁😁,0,2022-01-29T06:28:31Z,2022-01-29T06:28:31Z,0
UgwsEbhgvYPWzuJeRzJ4AaABAg,kn0IZelsCoM,,False,@ImranAli-ii7bu,ilbash ali,0,2022-01-28T19:00:40Z,2022-01-28T19:00:40Z,0
Ugx5J0_uNlSgKekc9w94AaABAg,kn0IZelsCoM,,False,@muhammadwaleed3642,اس کی سمجھ نہیں آتی فوریکس ٹریڈنگ کو حرام اور  فراڈ کہتا ہے اور گرپٹوں کو پروموٹ کر رہا ہے,0,2022-01-28T10:42:16Z,2022-01-28T10:42:16Z,0
Ugz9-A-hog7inObvHzp4AaABAg,kn0IZelsCoM,,False,@jobsopportunities9761,کیا کرپٹو کرنسی حلال ہے,0,2022-01-28T07:56:29Z,2022-01-28T07:56:29Z,1
Ugz9-A-hog7inObvHzp4AaABAg.9XjY2d3xH0e9XzzGVLrIP8,kn0IZelsCoM,Ugz9-A-hog7inObvHzp4AaABAg,True,@TheSoul935,Spot trade only,0,2022-02-03T17:10:53Z,2022-02-03T17:10:53Z,0
UgxiCDge0hoVlEU0q-N4AaABAg,kn0IZelsCoM,,False,@fahimahmad7374,"i learned blockchain programing and can create a bep20 erc20 token but cant earn from it 
there too much competition",0,2022-01-27T08:39:25Z,2022-01-27T08:39:25Z,0
UgzmMJbssu99-hulX7V4AaABAg,kn0IZelsCoM,,False,@junaidraza6774,"BC khud sary kam kiye, ab koi us bat ko yad b krly tu uski soch gandi or nichy parri hoi h, or ap crypto ka name le kr swaggy bili bn gye. Chawal admi",0,2022-01-27T07:46:17Z,2022-01-27T07:46:17Z,0
UgxQ9wQe1_pvZgT4fdp4AaABAg,kn0IZelsCoM,,False,@richardcrown9764,"I make huge profits on my investment since i started trading with a professional broker Mrs Stacie Morgan her trading strategy are top notch coupled with the little commission she charges on her trade, thanks so much♥",3,2022-01-24T01:02:20Z,2022-01-24T01:02:20Z,2
UgxQ9wQe1_pvZgT4fdp4AaABAg.9XZVTsdgR6p9XZW-8rOOLm,kn0IZelsCoM,UgxQ9wQe1_pvZgT4fdp4AaABAg,True,@felixsizer300,"So amazing I also just started trading with Mrs Stacie Morgan, she is the best at what she does with an initial investment of $2400 i made up to $8230 in just a week of trading with her, her strategies are mind blowing...",2,2022-01-24T01:06:53Z,2022-01-24T01:06:53Z,0
UgxQ9wQe1_pvZgT4fdp4AaABAg.9XZVTsdgR6p9XZWLjQbfoA,kn0IZelsCoM,UgxQ9wQe1_pvZgT4fdp4AaABAg,True,@jordan613,This is not the first time i am hearing of this woman and her exploit trading world but i have no idea on how to reach her? somebody should please help me.,0,2022-01-24T01:09:58Z,2022-01-24T01:09:58Z,0
Ugxc4kIfy6LQOb6xU_x4AaABAg,kn0IZelsCoM,,False,@sh.a471,It looks that it is a new form of gambling.,0,2022-01-23T20:54:51Z,2022-01-23T20:54:51Z,0
UgxZ3MD5VPv5oCe8KtR4AaABAg,kn0IZelsCoM,,False,@w.6145,"🤣🤣🤣🤣🤣
Yeh wohi haina jis ko ganja kardia tha.",0,2022-01-21T18:56:18Z,2022-01-21T18:56:18Z,0
UgwIFTa3avYzSUgNpSp4AaABAg,kn0IZelsCoM,,False,@khansvlogs-f4q,👌👌👌,0,2022-01-19T09:04:54Z,2022-01-19T09:04:54Z,0
UgxZ4vjp15HObkMleld4AaABAg,kn0IZelsCoM,,False,@AmitSinghBais,He is only making fool of you. I would suggest you learn from other Crypto channels on you tube.,0,2022-01-18T09:59:02Z,2022-01-18T09:59:02Z,0
UgxpV1fCcPbrC7xBvT14AaABAg,kn0IZelsCoM,,False,@multiplevideos3083,Azaaad bhai waqar ki tareef ka thumbnail tou lga dia lekin waqar sb b wohi kaam krty hain jis k against pehly ap video bna chukay ho,1,2022-01-18T00:44:47Z,2022-01-18T00:44:47Z,0
UgzOXia0xBrwGP5EZSp4AaABAg,kn0IZelsCoM,,False,@alikhankhan2026,"سبحان اللہ ۔ الحمدللہ ۔ لا الہ الا اللہ ۔ اللہ اکبر 
ہر ایک کلمہ کے بدلے جنت میں درخت لگتا ہے",2,2022-01-17T14:00:48Z,2022-01-17T14:00:48Z,0
Ugx_d-7Jhdx8ddgRsu94AaABAg,kn0IZelsCoM,,False,@mypets2018,pori tu nahi dekh sakta per trust me ager free ho app tu enjoy karo dono biggest topi baz bande hain lol,0,2022-01-16T12:26:14Z,2022-01-16T12:26:14Z,0
UgzSER2sJ6YomeaWGfF4AaABAg,kn0IZelsCoM,,False,@PlonkBlock,Biggest fraud of Pakistan Waqar zaka,0,2022-01-16T08:52:31Z,2022-01-16T08:52:31Z,0
UgwcOvwp-hQ-n53Lzjd4AaABAg,kn0IZelsCoM,,False,@hassanraza148,From where I can get link of waqar sir's group bcoz I have searched alot on Facebook and on Google but I'm not being able to get one,0,2022-01-15T10:05:44Z,2022-01-15T10:05:44Z,0
Ugwvl5ClbnhbsiyMiEF4AaABAg,kn0IZelsCoM,,False,@MaazAliKhan24,I agree with Waqar zada agr yeh bnda awaz nhi uthata toh aj Pakistan koi crypto currency buy krne ka soch b nhi skta tha,0,2022-01-12T20:25:13Z,2022-01-12T20:25:13Z,0
UgwGU1tGFLqAtKbmh2p4AaABAg,kn0IZelsCoM,,False,@hassanghoriahmed9140,#⚡ZBRDST⚡#,1,2022-01-12T17:48:22Z,2022-01-12T17:48:22Z,0
UgzSnDdfW9XTafWXA1p4AaABAg,kn0IZelsCoM,,False,@editass1287,"Waqar Bhai kaltiyan kah rahy, ap itny achy nhi ho Bhai jitna bn na Cha rahy ho, likn fir bhi sahi ho",0,2022-01-12T10:14:25Z,2022-01-12T10:14:25Z,0
Ugx_-mugCZPk8_AJ-9x4AaABAg,kn0IZelsCoM,,False,@aminanadir1787,please develop project for cleanliness and fresh environment city- wise and develop competition among cities,0,2022-01-12T10:12:22Z,2022-01-12T10:12:22Z,0
Ugwytl9d8O-GnOmV3GZ4AaABAg,kn0IZelsCoM,,False,@rbtraders-1,king👑,0,2022-01-11T19:47:58Z,2022-01-11T19:47:58Z,0
UgzgWTZqlzjv9qUmYJV4AaABAg,kn0IZelsCoM,,False,@vaibhavchawan8062,Bewakuuf Wakar zaka Warren buffet ko 3rd grade insaan bol raha he kyuki usne insaano ke liye kuch kiya nai khudke liye paise kamaye aree iss chaman ko koi ye batao ki Warren buffet un philanthropist me aate he jo apne Earning ka jyada tr portion human aid ke taur pr donate karte he and unhone ek will bi sign kiya hua he ki unke maut ke baad unke Wealth ka 80 - 90% donation me jaega 😂😂waqar apne gyan ko badhao pehele kisiko bolne ke,0,2022-01-10T14:05:32Z,2022-01-10T14:05:32Z,0
Ugwkh7ffwM8E2xUExYF4AaABAg,kn0IZelsCoM,,False,@ghulamabbas5728,azad bhai me ak employed person hn me seekhna chahta hn kon se platform se sekhu plz rahnmai ke den mje kia krna hoga,0,2022-01-10T09:57:40Z,2022-01-10T09:57:40Z,0
UgzZLiuHaQp3JUM2EdZ4AaABAg,kn0IZelsCoM,,False,@felixhernandez241,"Starting early is the best way of getting ahead to build wealth, investing remains a priority. The stock market has plenty of opportunities to earn a decent payouts, with the right skills and proper understanding of how the market works.",27,2022-01-10T02:03:03Z,2022-01-10T02:03:03Z,36
UgzZLiuHaQp3JUM2EdZ4AaABAg.9X-ZIIwMsqk9X-ZK5wtDwU,kn0IZelsCoM,UgzZLiuHaQp3JUM2EdZ4AaABAg,True,@felixhernandez241,Assets that can make one successful in life,1,2022-01-10T02:03:18Z,2022-01-10T02:03:18Z,0
UgzZLiuHaQp3JUM2EdZ4AaABAg.9X-ZIIwMsqk9X-ZLcEfNSM,kn0IZelsCoM,UgzZLiuHaQp3JUM2EdZ4AaABAg,True,@felixhernandez241,"I.Crypto
2.Stocks
3.Shores",0,2022-01-10T02:03:30Z,2022-01-10T02:03:30Z,0
UgzZLiuHaQp3JUM2EdZ4AaABAg.9X-ZIIwMsqk9X-ZUkoqq9_,kn0IZelsCoM,UgzZLiuHaQp3JUM2EdZ4AaABAg,True,@sultantlittleton5225,@@felixhernandez241 You are right,0,2022-01-10T02:04:45Z,2022-01-10T02:04:45Z,0
UgzZLiuHaQp3JUM2EdZ4AaABAg.9X-ZIIwMsqk9X-ZWXDtdnw,kn0IZelsCoM,UgzZLiuHaQp3JUM2EdZ4AaABAg,True,@sultantlittleton5225,But I don't know why people remain poor due to ignorance,0,2022-01-10T02:04:59Z,2022-01-10T02:04:59Z,0
UgzZLiuHaQp3JUM2EdZ4AaABAg.9X-ZIIwMsqk9X-ZczyNq96,kn0IZelsCoM,UgzZLiuHaQp3JUM2EdZ4AaABAg,True,@margaritabeja5619,"@@sultantlittleton5225 
It's not ignorance but unprofessional broker in the market....",0,2022-01-10T02:06:01Z,2022-01-10T02:06:01Z,0
Ugzh2Zz5f5MyhHTd_KJ4AaABAg,kn0IZelsCoM,,False,@mejlahore1263,"If you are Sure, please repay Pakistan debts first, first prove it then talk on social Media. There are many Billionaire, see political leaders in assembly and General and lot of others. Nobody wants to give money on cripto",0,2022-01-08T18:40:48Z,2022-01-08T18:40:48Z,0
UgyBc-e2Q_lBUjWzUq94AaABAg,kn0IZelsCoM,,False,@mejlahore1263,"Pakistani loss their 💰, when they understand, their total capital gone.",0,2022-01-08T18:35:06Z,2022-01-08T18:35:06Z,0
UgyK_m1BJ2ts-K7TpSN4AaABAg,kn0IZelsCoM,,False,@mejlahore1263,"FIA and IB, ISPR NAB should investigate with you instead of illetrate persons. Even cyber crime investigate money laundering. No law yet in Pakistan.",0,2022-01-08T18:33:01Z,2022-01-08T18:33:01Z,0
UgxuvYPrjswv-IstIaN4AaABAg,kn0IZelsCoM,,False,@mejlahore1263,"This fraud can not be traceable, and can not be p roved in court. Contact with P M & finance minister, if you want to pay Pakistan loan debts. Your target to house wife ladies to fraud their money .",0,2022-01-08T18:27:17Z,2022-01-08T18:27:17Z,0
UgxmIZ77kuqZzFT27YB4AaABAg,kn0IZelsCoM,,False,@mejlahore1263,"Waqar Zaqa should inform that pak 1.87 Billion Pakistanis did loss in media report. It is totally fraud, please check with SBP, State Bank of Pakistan.",0,2022-01-08T18:20:10Z,2022-01-08T18:20:10Z,0
UgyRdV-7kQX_O4s7ALl4AaABAg,kn0IZelsCoM,,False,@wajidhayat5331,Great waqar bhai,0,2022-01-07T05:12:56Z,2022-01-07T05:12:56Z,0
UgwR7xwyXqn3qiu4aDp4AaABAg,kn0IZelsCoM,,False,@naughtyactions9070,"Mashallah, Allah ap ko naik mqsad me kamyab kry",0,2022-01-06T16:47:17Z,2022-01-06T16:47:17Z,0
UgwEyPu2d-vsekMCIY94AaABAg,kn0IZelsCoM,,False,@nostalgiaevolution,which movie waqar asked azad chaiwala that have you seen?,0,2022-01-06T06:26:12Z,2022-01-06T06:26:12Z,0
UgwGNG2ZC6_CmLvmF654AaABAg,kn0IZelsCoM,,False,@egrashidyoutube5088,زبان کو معطر کیجیئے پڑھیئے ‏اَللّٰھُمَّ صَلِّ عَلٰی مُحَمَّد و آل محمد صلی اللہ علیہ وآلہ واصحابہ وبارک وسلم  ❤,3,2022-01-05T09:48:05Z,2022-01-05T09:48:05Z,0
UgybiKNpSlmr9xTnAiN4AaABAg,kn0IZelsCoM,,False,@Brainybeatt,I see a lady in your ads,0,2022-01-05T08:24:38Z,2022-01-05T08:24:49Z,0
UgxdZ51gDKKLGGsmhfh4AaABAg,kn0IZelsCoM,,False,@sajidabano2298,Bit coine kis trha use kry kha s start krni chahy plz hlp kry,0,2022-01-05T04:55:16Z,2022-01-05T04:55:16Z,0
Ugzb2SdEBFcx_yppEOJ4AaABAg,kn0IZelsCoM,,False,@zidizahid2657,Mujhe ap k mutaliq crypto he yad ate hy,0,2022-01-04T15:13:39Z,2022-01-04T15:13:39Z,0
UgzJTQvvtTphrmZZQkZ4AaABAg,kn0IZelsCoM,,False,@QuranRecitationByshaikhDanish,Sala ulte seedhe kannd karta hai aour Apne aapko success samjhta hai,1,2022-01-04T13:19:05Z,2022-01-04T13:19:05Z,0
UgzDmipKpD0qU24fzFF4AaABAg,kn0IZelsCoM,,False,@LifeDisplay,ALLAH BLESS YOU.,0,2022-01-03T19:09:24Z,2022-01-03T19:09:24Z,0
Ugz3ACsmTwQQoouoHRp4AaABAg,kn0IZelsCoM,,False,@ranausman9755,"Waqar bhai, Rana usman tu apki izat hi isi lie krta hai k apko pehle living on the edge py dekha hai",0,2022-01-02T20:17:44Z,2022-01-02T20:17:44Z,0
Ugxe_MAVrZ8RBYJ9I_54AaABAg,kn0IZelsCoM,,False,@jimmy27uk,Both of these men are legends of Pakistan ❤️,2,2022-01-02T01:31:43Z,2022-01-02T01:31:43Z,0
UgzPv3z0X9vNn4PV6Hl4AaABAg,kn0IZelsCoM,,False,@imfalse,"Salute, Waqar Zaka.. . All the best and prayers for ur vision & all nation.",1,2022-01-01T20:36:17Z,2022-01-01T20:36:17Z,0
UgwXUoDhURdzSoBxRzB4AaABAg,kn0IZelsCoM,,False,@insharahwaqas5984,Binance kya hy,0,2022-01-01T14:51:47Z,2022-01-01T14:51:47Z,0
UgxyKsbfVbLI6yBlwDp4AaABAg,kn0IZelsCoM,,False,@ahmedbhai4466,WAQAR BHAI ZINDABAAD,0,2021-12-31T11:07:06Z,2021-12-31T11:07:06Z,0
UgxZtDdF0988X6WvYyZ4AaABAg,kn0IZelsCoM,,False,@exchangeon,Nice,0,2021-12-31T04:39:36Z,2021-12-31T04:39:36Z,0
Ugzb0Ci28W7DJpvT4g14AaABAg,kn0IZelsCoM,,False,@exchangeon,Good,0,2021-12-31T04:39:24Z,2021-12-31T04:39:24Z,0
UgxNh_wbJ6foXZsYmSt4AaABAg,kn0IZelsCoM,,False,@Hellopeople2334,Hyperlink ? Hyperloop,0,2021-12-30T17:47:15Z,2021-12-30T17:47:15Z,0
UgxYEEiF9sz8HZsK_tR4AaABAg,kn0IZelsCoM,,False,@nyustdent,good point. pakistan authorities ban everything willy nilly,0,2021-12-29T23:59:45Z,2021-12-29T23:59:45Z,0
UgxYJGhZwf35lfXLKPt4AaABAg,kn0IZelsCoM,,False,@asimshah9484,Is cryptocurrency halal? And if it is then how?,0,2021-12-28T19:02:13Z,2021-12-28T19:02:13Z,1
UgxYJGhZwf35lfXLKPt4AaABAg.9WVuaVSFpe79ZqDK1c7YtE,kn0IZelsCoM,UgxYJGhZwf35lfXLKPt4AaABAg,True,@Saad-Edits,Why Saudia Arabia and turkey Muslim countries have crypto mining farms then they are also Muslim countries,0,2022-03-21T15:12:49Z,2022-03-21T15:12:49Z,0
UgwNG2IbiLH8YpfbFxZ4AaABAg,kn0IZelsCoM,,False,@Hammadmughal1000,Oo bhai ye paisay srf facebook k supporters sa kama raha 😵‍💫,0,2021-12-28T17:38:54Z,2021-12-28T17:38:54Z,0
UgxEhJ6Yd8Ij1AO9PCR4AaABAg,kn0IZelsCoM,,False,@llvllan1,Kyun nai pata bhai k kab upar nechay jayega? Muje to exact pata hota hai,0,2021-12-28T00:02:09Z,2021-12-28T00:02:09Z,0
UgyL_jBS_vKMVg0d9SF4AaABAg,kn0IZelsCoM,,False,@abdullahmehmood4331,Brilliant by Waqar Zaka,0,2021-12-27T19:29:45Z,2021-12-27T19:29:45Z,0
UgxdhNbuN7XFJfK3bSp4AaABAg,kn0IZelsCoM,,False,@moonaahfaesal7998,I am a house wife Can i invest on crypto..... ??? How it can be please send me your link or contact..,0,2021-12-27T18:33:42Z,2021-12-27T18:33:42Z,0
Ugw6ctpxjLB1TkTt0q14AaABAg,kn0IZelsCoM,,False,@moeidbajwa1750,Add a public comment…,0,2021-12-27T14:55:36Z,2021-12-27T14:55:36Z,0
UgyPdDg6BdR7zudY4eZ4AaABAg,kn0IZelsCoM,,False,@jiraiya1231,@14.30 btc price march 2020 was $4000... 200 kaa nahin thaa lol,0,2021-12-27T00:45:40Z,2021-12-27T00:45:40Z,0
UgyF20L1_Bq1yxy3pAl4AaABAg,kn0IZelsCoM,,False,@opsm-2south42,a very BIG SALUTE to Waqar Bhai...Salamat raho,1,2021-12-26T22:34:46Z,2021-12-26T22:34:46Z,0
UgwmB3YF5x58SRjJ1ll4AaABAg,kn0IZelsCoM,,False,@HaiderAli-mo8cs,ٹیم میں رکھ لو بھائی,0,2021-12-26T20:17:03Z,2021-12-26T20:17:03Z,0
UgyyZACKOViqp4L9cfN4AaABAg,kn0IZelsCoM,,False,@HaiderAli-mo8cs,بہت اچھی سوچ ھے کہ مسلمانوں کو آگے لانا چاہتا ھے وقار بھائی,0,2021-12-26T20:16:16Z,2021-12-26T20:16:16Z,0
UgwLHj9NQV7oVDk5ul14AaABAg,kn0IZelsCoM,,False,@HaiderAli-mo8cs,کیا بات ہے وقار بھائی,1,2021-12-26T20:13:51Z,2021-12-26T20:13:51Z,0
Ugy4pB5fspdnPF0Y0mN4AaABAg,kn0IZelsCoM,,False,@TeacherStudentsTalk,Bhai kaha sy crypto buy Kru??,0,2021-12-26T10:25:05Z,2021-12-26T10:25:05Z,0
UgzZokBtrZVgo5WfFWF4AaABAg,kn0IZelsCoM,,False,@dailylife8059,tell me how to earn crypto,0,2021-12-23T13:24:26Z,2021-12-23T13:24:26Z,0
UgywY2HXdQzYECldSVZ4AaABAg,kn0IZelsCoM,,False,@piyankamongia8918,Bationcine halel hh,0,2021-12-22T08:14:35Z,2021-12-22T08:14:35Z,0
UgyRmWLyTa0rsLIPHCh4AaABAg,kn0IZelsCoM,,False,@nenabaloch637,Waqar zaka ka crypto group kesy joined kar skty hn?,0,2021-12-21T21:04:46Z,2021-12-21T21:04:46Z,0
UgwAnUBCVss62KXILjV4AaABAg,kn0IZelsCoM,,False,@sahilsahil7310,Bhai bhai hy waqar saab,0,2021-12-21T18:31:45Z,2021-12-21T18:31:45Z,0
UgxGd8G7VeMZccxgDIZ4AaABAg,kn0IZelsCoM,,False,@umerfarooq-sv5hy,Buhat hi ghatiya or cringe host he.,0,2021-12-21T16:59:39Z,2021-12-21T16:59:39Z,0
UgzvfFCZK7CtMJrUa_14AaABAg,kn0IZelsCoM,,False,@hussainarifmahmood7923,Please make a Complete video on NFTs How to sell them make them etc.,2,2021-12-21T04:01:54Z,2021-12-21T04:01:54Z,0
UgwYkKmrSyLt3BIjBn94AaABAg,kn0IZelsCoM,,False,@BhaiyaKaFUN23,YouTube or fb sy ye dono lakahon psy kma rhy baqio ko bs apni btyn suna kr sirf pisa bnai ja rhy,0,2021-12-20T05:54:36Z,2021-12-20T05:54:36Z,0
Ugygnh41qAUkpkr_HHF4AaABAg,kn0IZelsCoM,,False,@BhaiyaKaFUN23,Bhai Ap kehna kya chahty bdi complicated btyn kr rhy ho yahan koi kisi ka nahi hai sb bkwas hai sb apny faidy pe lgy pdy,0,2021-12-20T05:53:18Z,2021-12-20T05:53:18Z,0
UgxlQ-TM_8_M7pFiHE14AaABAg,kn0IZelsCoM,,False,@emergingpakistan2044,نماز اتنی ہی ضروری ہے جتنا کے جینے کیلئے سانس لینا ضروری ہوتا ہے،اللہ پاک ہمیں سجدوں کی لذّتیں عطاء فرمائے۔آمین,8,2021-12-19T18:05:31Z,2021-12-19T18:05:31Z,0
Ugzw4Prj_W9S45mbSAh4AaABAg,kn0IZelsCoM,,False,@mariakhan5976,Can you people support me I have no idea how to contact with you I really wanted to start work from home wo bhi izat ki halal kamai for support my family bs mujhy directions or guideline chaiye,0,2021-12-18T22:25:04Z,2021-12-18T22:25:04Z,0
UgyUJiouz9xvgmTxur14AaABAg,kn0IZelsCoM,,False,@Kraken28,Is Crypto Halal or haram? i am just confuse can anyone help,0,2021-12-18T11:35:27Z,2021-12-18T11:35:27Z,0
Ugw0-r-hsrB4AN4QOvZ4AaABAg,kn0IZelsCoM,,False,@aliyamughal3493,is it halal,0,2021-12-18T02:58:48Z,2021-12-18T02:58:48Z,0
UgxHEwiwOHjrqA7n8BZ4AaABAg,kn0IZelsCoM,,False,@sardarsaqi3588,Mining machine ktny ki hy,0,2021-12-17T16:36:59Z,2021-12-17T16:36:59Z,0
Ugy6NrjfxcLDMUwVhzl4AaABAg,kn0IZelsCoM,,False,@sardarsaqi3588,M ny b sekhna hy but ksy help me,0,2021-12-17T16:30:09Z,2021-12-17T16:30:09Z,0
Ugw-FAuPLc6H08Wju3x4AaABAg,kn0IZelsCoM,,False,@moizuddintemuri8631,Azad bhai! Idea bura ni hai... Azad Town and Azad Coin sath nikal dain ,0,2021-12-17T14:14:55Z,2021-12-17T14:14:55Z,0
UgxpRHjv_ub11j490th4AaABAg,kn0IZelsCoM,,False,@iosprogramming1122,Omer Aziz(Pakistani) already have made personal currency. (Block Chain). The USA calls him for the conference.,0,2021-12-17T07:44:02Z,2021-12-17T07:44:02Z,0
UgwDULCLP3CNFVfRyel4AaABAg,kn0IZelsCoM,,False,@ittractor9600,"with humble request point is , islaamic point s ye legal h ? bs ye guide kr den",0,2021-12-17T07:04:35Z,2021-12-17T07:04:35Z,0
Ugxr1LJsbyFPL2nNX7h4AaABAg,kn0IZelsCoM,,False,@almadinatulilam7682,Ap bhai es ko sekha do plz bhai mn krna chata hn plzzz bhai,0,2021-12-16T16:36:39Z,2021-12-16T16:36:39Z,0
